,datetime,title,source,link,sentiment_class,sentiment_score
240,12/15/2020 9:06:44 PM,"Credit card delinquency rates rise, charge-offs generally stable in November",Seeking Alpha,https://seekingalpha.com/news/3644621-credit-card-delinquency-rates-rise-charge-offs-generally-stable-in-november?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9367812275886536
241,12/18/2020 8:43:53 AM,Fed stress tests to decide whether bank dividend/buyback curbs continue into 2021,Seeking Alpha,https://seekingalpha.com/news/3645602-fed-stress-tests-to-decide-whether-bank-dividend-buyback-curbs-continue-2021?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8244696259498596
242,12/18/2020 3:21:54 PM,Morgan Stanley's Betsy Graseck says bank earnings could rise a hair if Fed eases payout restrictions,Seeking Alpha,https://seekingalpha.com/news/3645769-morgan-stanleys-betsy-graseck-says-bank-earnings-rise-hair-fed-eases-payout-restrictions?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.934787392616272
243,12/18/2020 10:46:20 PM,"C, BK, FGEN and CURO among after-hours movers",Seeking Alpha,https://seekingalpha.com/news/3645998-c-bk-fgen-and-curo-among-after-hours-movers?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9367863535881042
244,12/18/2020 10:49:28 PM,Bank stocks gain as Fed loosen restriction on buybacks,Seeking Alpha,https://seekingalpha.com/news/3646000-bank-stocks-gain-fed-loosen-restriction-on-buybacks?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.544815182685852
245,12/21/2020 4:00:24 PM,Consumers' demand for credit drops as lending standards tighten: NY Fed,Seeking Alpha,https://seekingalpha.com/news/3646195-consumers-demand-for-credit-drops-lending-standards-tighten-ny-fed?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9582791328430176
246,12/21/2020 4:33:58 PM,Goldman Sachs crowned winner of Fed's CCAR; M&T Bank loses,Seeking Alpha,https://seekingalpha.com/news/3646236-goldman-sachs-crowned-winner-of-feds-ccar-m-and-t-bank-loses?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.7847493290901184
247,12/23/2020 6:09:07 PM,Financial stocks climb the most in a month as Treasury yields rise,Seeking Alpha,https://seekingalpha.com/news/3647079-financial-stocks-climb-in-month-treasury-yields-rise?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.6965132355690002
248,1/6/2021 4:14:45 PM,"Benzinga's Top Upgrades, Downgrades For January 6, 2021",Benzinga,/news/stocks/benzinga-s-top-upgrades-downgrades-for-january-6-2021-1029937818,neutral,0.6043932437896729
249,1/7/2021 8:35:46 PM,"Baird gets 'less constructive' on banks, cuts Regions, Truist",Seeking Alpha,https://seekingalpha.com/news/3649750-baird-gets-less-constructive-on-banks-cuts-regions-truist?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.5560459494590759
250,1/11/2021 4:39:00 PM,Fiserv expands ATM network with Capital One agreement,Seeking Alpha,https://seekingalpha.com/news/3650370-fiserv-expands-atm-network-capital-one-agreement?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9341481924057007
251,1/18/2021 4:00:08 PM,How Artificial Intelligence Will Power Amazon into 2021,InvestorPlace,/news/stocks/how-artificial-intelligence-will-power-amazon-stock-into-2021-1029978223,positive,0.9252938032150269
252,1/24/2021 3:01:22 PM,Capital One Financial earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/capital_one_financial-quarter-earnings-preview-q4-1029996638,positive,0.9248536229133606
253,1/25/2021 6:38:42 PM,Capital One Financial Q4 2020 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3654028-capital-one-financial-q4-2020-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8047455549240112
254,1/25/2021 10:35:49 PM,Notable earnings after Tuesday's close,Seeking Alpha,https://seekingalpha.com/news/3654001-notable-earnings-after-tuesdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8953564763069153
255,1/26/2021 9:12:31 PM,"Capital One Financial EPS beats by $2.55, beats on revenue",Seeking Alpha,https://seekingalpha.com/news/3654593-capital-one-financial-eps-beats-2_55-beats-on-revenue?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.5052077770233154
256,1/26/2021 10:15:39 PM,Capital One Financial Corp. Q4 adjusted earnings Beat Estimates,RTTNews,/news/stocks/capital-one-financial-corp-q4-adjusted-earnings-beat-estimates-1030006426,negative,0.8505058288574219
257,1/26/2021 11:11:56 PM,10 Stocks Moving In Tuesday's After-Hours Session,Benzinga,/news/stocks/10-stocks-moving-in-tuesday-s-after-hours-session-1030006563,neutral,0.495246022939682
258,1/27/2021 1:02:39 PM,48 Stocks Moving in Wednesday's Pre-Market Session,Benzinga,/news/stocks/48-stocks-moving-in-wednesday-s-pre-market-session-1030009026,positive,0.8588960766792297
259,1/27/2021 2:02:01 PM,"Capital One December card charge-off rate rises M/M, delinquency rate falls",Seeking Alpha,https://seekingalpha.com/news/3654905-capital-one-december-card-charge-off-rate-rises-mm-delinquency-rate-falls?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.7607393860816956
260,1/27/2021 6:00:43 PM,66 Stocks Moving In Wednesday's Mid-Day Session,Benzinga,/news/stocks/66-stocks-moving-in-wednesday-s-mid-day-session-1030011009,positive,0.4752123951911926
261,1/27/2021 6:56:57 PM,Capital One upgraded to Buy by Odeon's Bove on improving economic outlook,Seeking Alpha,https://seekingalpha.com/news/3655102-capital-one-upgraded-to-buy-by-odeons-bove-on-improving-economic-outlook?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9454507231712341
262,1/31/2021 6:22:00 PM,"Credit card metrics stay steady in December, except for ADS",Seeking Alpha,https://seekingalpha.com/news/3656261-credit-card-metrics-stay-steady-in-december-except-for-ads?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9233229756355286
263,1/31/2021 10:04:00 PM,Big banks await Fed decision on whether it extends a rule at the end of March,Seeking Alpha,https://seekingalpha.com/news/3656454-big-banks-await-fed-decision-on-whether-it-extends-a-rule-at-the-end-of-march?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8840452432632446
264,2/2/2021 6:28:14 PM,Financial stocks climb as Biden's $1.9T stimulus package moves forward,Seeking Alpha,https://seekingalpha.com/news/3657346-financial-stocks-climb-as-bidens-19t-stimulus-package-moves-forward?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.855484664440155
265,2/4/2021 6:47:00 PM,Capital One Financial Corporation -- Moody's announces completion of a periodic review of ratings of Capital One Financial Corporation,Moodys,/news/bonds/capital-one-financial-corporation-moody-s-announces-completion-of-a-periodic-review-of-ratings-of-capital-one-financial-corporation-1030045042,positive,0.8935912847518921
266,2/4/2021 8:05:30 PM,Capital One Financial declares $0.40 dividend,Seeking Alpha,https://seekingalpha.com/news/3658652-capital-one-financial-declares-0_40-dividend?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9456577301025391
267,2/5/2021 10:04:00 PM,"Consumer credit rises 2.8% in December, driven by nonrevolving debt.",Seeking Alpha,https://seekingalpha.com/news/3659268-consumer-credit-rises-28-in-december-driven-by-nonrevolving-debt?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.919002890586853
268,2/9/2021 2:22:45 PM,China Oncology Focus says socazolimab wins NMPA's breakthrough therapy status,Seeking Alpha,https://seekingalpha.com/news/3659980-china-oncology-focus-says-socazolimab-wins-nmpas-breakthrough-therapy-status?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9376468658447266
269,2/12/2021 8:15:29 PM,Seeking Alpha Catalyst Watch,Seeking Alpha,https://seekingalpha.com/news/3661823-seeking-alpha-catalyst-watch?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8980498313903809
270,2/14/2021 10:16:19 PM,Fed to stress test banks with 'W'-shaped severely adverse scenario,Seeking Alpha,https://seekingalpha.com/news/3661963-fed-to-stress-test-banks-with-w-shaped-severely-adverse-scenario?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.7744842767715454
271,2/16/2021 12:55:27 PM,Capital One credit card delinquency rate creeps up in January from prior month,Seeking Alpha,https://seekingalpha.com/news/3662125-capital-one-credit-card-delinquency-rate-creeps-up-in-january-from-prior-month?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.6956911087036133
272,2/16/2021 8:52:04 PM,"Credit card delinquency rate stays roughly stable in January, charge-offs improve",Seeking Alpha,https://seekingalpha.com/news/3662464-credit-card-delinquency-rate-stays-roughly-stable-in-january-charge-offs-improve?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.8203938007354736
273,2/17/2021 4:49:44 AM,"Lone Pine Capital adds DoorDash, exits Paypal, trims Facebook",Seeking Alpha,https://seekingalpha.com/news/3662641-lone-pine-capital-adds-doordash-exits-paypal-trims-facebook?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8122516870498657
274,2/21/2021 6:17:00 PM,Bulls see credit metrics bolstering card companies even as loans drift down,Seeking Alpha,https://seekingalpha.com/news/3664021-bulls-sees-credit-metrics-bolstering-card-companies-even-as-loans-drift-down?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.947546660900116
275,3/2/2021 2:28:19 PM,"Capital One adds Facebook, Nike execs to its board",Seeking Alpha,https://seekingalpha.com/news/3668286-capital-one-adds-facebook-nike-execs-to-its-board?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9349851012229919
276,3/3/2021 2:57:37 PM,8 Safe Stocks to Buy to Help Ride the Choppy Waters,InvestorPlace,/news/stocks/8-safe-stocks-to-buy-to-help-ride-the-choppy-waters-1030146048,positive,0.7175504565238953
277,3/10/2021 6:22:32 PM,7 Stocks to Buy That Are Cheering for March Madness,InvestorPlace,/news/stocks/7-stocks-to-buy-cheering-for-march-madness-1030170262,positive,0.8395437002182007
278,3/13/2021 8:17:23 PM,"As 52-week highs pile up, it may be time to get more bullish: Alpha Tactics",Seeking Alpha,https://seekingalpha.com/news/3672420-52-week-highs-stocks?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8556714653968811
279,3/15/2021 7:39:19 PM,"Credit card delinquency rates continue to fall, while charge-offs increase in February",Seeking Alpha,https://seekingalpha.com/news/3672809-credit-card-delinquency-rates-continue-to-fall-while-charge-offs-increase-in-february?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9158808588981628
280,3/15/2021 10:56:17 PM,Wells Fargo sees card-issuer upside as stimulus blunts the charge-off spike,Seeking Alpha,https://seekingalpha.com/news/3672935-wells-fargo-sees-card-issuer-upside-as-stimulus-blunts-the-charge-off-spike?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9372298121452332
281,3/19/2021 1:38:06 PM,Citigroup and JPMorgan lead bank stocks lower after Federal Reserve lets SLR temporary rule expire,Seeking Alpha,https://seekingalpha.com/news/3674412-bank-stocks-fall-after-federal-reserve-board-lets-slr-temporary-rule-expire?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9546759724617004
282,3/24/2021 6:25:21 PM,Credit card issuers pause direct mail campaigns in February,Seeking Alpha,https://seekingalpha.com/news/3675823-credit-card-issuers-pause-direct-mail-campaigns-in-february?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.7882076501846313
283,3/26/2021 3:33:54 PM,"Eased stock buyback restrictions are good news for banks, analysts say",Seeking Alpha,https://seekingalpha.com/news/3676822-eased-stock-buyback-restrictions-are-good-news-for-banks-analysts-say?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.948283851146698
284,3/31/2021 6:01:30 PM,CFPB rescinds seven pandemic-era temporary flexibility measures,Seeking Alpha,https://seekingalpha.com/news/3678205-cfpb-rescinds-seven-pandemic-era-temporary-flexibility-measures?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.7071344256401062
285,4/1/2021 5:32:26 PM,The 7 Best ETFs and Mutual Funds To Prepare for Higher Rates,InvestorPlace,/news/stocks/the-7-best-etfs-and-mutual-funds-to-prepare-for-higher-rates-1030270359,positive,0.5873812437057495
286,4/13/2021 1:24:47 AM,"Banks' Q1 earnings start this week; expect strong capital markets, reserve releases",Seeking Alpha,https://seekingalpha.com/news/3681074-banks-q1-earnings-start-this-week-expect-strong-capital-markets-reserve-releases?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.768402099609375
287,4/25/2021 3:01:40 PM,Capital One Financial is about to announce earnings — here's what Wall Street expects,Markets Insider Automation,/news/stocks/capital_one_financial-q1-earnings-preview-1030341931,positive,0.9286556839942932
288,4/26/2021 9:35:21 PM,Capital One Financial Q1 2021 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3685690-capital-one-financial-q1-2021-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.7806633710861206
289,4/26/2021 9:35:48 PM,Notable earnings after Tuesday's close,Seeking Alpha,https://seekingalpha.com/news/3685587-notable-earnings-after-tuesdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8953564763069153
290,4/27/2021 8:10:06 PM,"Capital One Financial EPS beats by $2.99, beats on revenue",Seeking Alpha,https://seekingalpha.com/news/3686429-capital-one-financial-eps-beats-2_99-beats-on-revenue?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.6777010560035706
291,4/27/2021 10:33:40 PM,EARNINGS SUMMARY: Details of Capital One Financial Corp. Q1 Earnings Report,RTTNews,/news/stocks/earnings-summary-details-of-capital-one-financial-corp-q1-earnings-report-1030354105,positive,0.9257481098175049
292,4/29/2021 4:13:18 PM,Credit card metrics improve in March as stimulus checks reach bank accounts,Seeking Alpha,https://seekingalpha.com/news/3688026-credit-card-metrics-improve-in-march-as-consumers-get-stimulus-checks?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9568741917610168
293,5/5/2021 10:27:29 PM,Capital One Financial declares $0.40 dividend,Seeking Alpha,https://seekingalpha.com/news/3691849-capital-one-financial-declares-0_40-dividend?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9456577301025391
294,5/6/2021 4:36:01 PM,Mind-Blowing DOGE Stats: Dogecoin Is Now Worth More Than…,InvestorPlace,/news/stocks/mind-blowing-doge-stats-dogecoin-is-now-worth-more-than-dogecoin-prices-1030398220,positive,0.7432169318199158
295,5/6/2021 5:23:00 PM,Financial stocks see record highs and support ETFs,Seeking Alpha,https://seekingalpha.com/news/3692435-financial-stocks-see-record-highs-and-support-etfs?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9398165345191956
296,5/10/2021 5:26:20 PM,Stocks That Hit 52-Week Highs On Monday,Benzinga,/news/stocks/stocks-that-hit-52-week-highs-on-monday-1030410156,positive,0.6719298958778381
297,5/12/2021 3:57:08 PM,"Credit card balances fall in Q1 amid stimulus support, pandemic effects",Seeking Alpha,https://seekingalpha.com/news/3695354-credit-card-balances-fall-in-q1-amid-stimulus-support-pandemic-effects?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9742931127548218
298,5/17/2021 11:55:00 AM,Capital One credit card metrics improve again in April,Seeking Alpha,https://seekingalpha.com/news/3696995-capital-one-credit-card-metrics-improve-again-in-april?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.957038164138794
299,5/18/2021 5:13:42 PM,"Credit card metrics continue to improve in April, payment rates stay elevated",Seeking Alpha,https://seekingalpha.com/news/3697905-credit-card-metrics-continue-to-improve-in-april-payment-rates-stay-elevated?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9586265087127686
300,5/27/2021 10:37:00 PM,"Capital One Financial Corporation -- Moody's affirms Capital One's ratings (Baa1 long-term senior unsecured), changes outlook to stable from negative",Moodys,/news/bonds/capital-one-financial-corporation-moody-s-affirms-capital-one-s-ratings-baa1-long-term-senior-unsecured-changes-outlook-to-stable-from-negative-1030473319,negative,0.8941746354103088
301,6/7/2021 1:20:38 PM,Capital One cut to Neutral at Baird as upside already priced in to valuation,Seeking Alpha,https://seekingalpha.com/news/3703684-capital-one-cut-to-neutral-at-baird-as-upside-already-priced-in-to-valuation?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.5987347364425659
302,6/7/2021 4:02:41 PM,"Benzinga's Top Ratings Upgrades, Downgrades For June 7, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-june-7-2021-1030499981,neutral,0.5534318685531616
303,6/15/2021 10:54:08 AM,"Capital One May credit card delinquency, charge-off rates continue to improve",Seeking Alpha,https://seekingalpha.com/news/3706297-capital-one-may-credit-card-delinquency-charge-off-rates-continue-to-improve?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.8609719276428223
304,6/15/2021 6:00:46 PM,Consumers' default rates continue improving in May: S&P/Experian index,Seeking Alpha,https://seekingalpha.com/news/3706558-spexperian-credit-default-indices-signals-lower-defaults-through-may?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8954194188117981
305,6/15/2021 10:30:00 PM,"Williams-Sonoma, Inc. Introduces Strategic Partnership with Capital One And Expands Cross-Brand Loyalty Programs",PR Newswire,/news/stocks/williams-sonoma-inc-introduces-strategic-partnership-with-capital-one-and-expands-cross-brand-loyalty-programs-1030525787,negative,0.8313447833061218
306,6/16/2021 4:25:28 PM,May credit card metrics continue improving as signs of loan growth emerge,Seeking Alpha,https://seekingalpha.com/news/3706629-may-credit-card-metrics-keep-the-strong-consumer-narrative-going?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.955376386642456
307,6/16/2021 6:43:00 PM,Capital One Financial Corporation to Webcast Conference Call on Second Quarter 2021 Earnings,PR Newswire,/news/stocks/capital-one-financial-corporation-to-webcast-conference-call-on-second-quarter-2021-earnings-1030529380,positive,0.9452380537986755
308,6/20/2021 5:04:00 PM,What banks will stand out on Thursday's stress test results?:  Analysts discuss,Seeking Alpha,https://seekingalpha.com/news/3707413-stress-test-preview?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9215813875198364
309,6/25/2021 4:09:22 PM,Bank stocks gain after passing stress test; Capital One stands out as winner,Seeking Alpha,https://seekingalpha.com/news/3710194-bank-stocks-gain-after-passing-stress-test-capital-one-stands-out-as-winner?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.934377133846283
310,6/28/2021 9:32:42 PM,Capital One's stress capital buffer declines to 2.5% from 5.6%,Seeking Alpha,https://seekingalpha.com/news/3710773-capital-ones-previous-stress-capital-buffer-to-remain-for-3q2021?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9515116810798645
311,6/28/2021 10:45:00 PM,Capital One Announces Stress Test Results,PR Newswire,/news/stocks/capital-one-announces-stress-test-results-1030560528,positive,0.7043246626853943
312,7/2/2021 4:27:11 PM,10 Biggest Price Target Changes For Friday,Benzinga,/news/stocks/10-biggest-price-target-changes-for-friday-1030575765,positive,0.7916322350502014
313,7/2/2021 7:05:18 PM,Analyst Ratings For Capital One Financial,Benzinga,/news/stocks/analyst-ratings-for-capital-one-financial-1030576236,positive,0.9179872870445251
314,7/8/2021 7:45:09 PM,"Consumers take on more debt in May, Federal Reserve numbers show",Seeking Alpha,https://seekingalpha.com/news/3713781-consumers-take-on-more-debt-in-may-federal-reserve-numbers-show?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.4355113208293915
315,7/12/2021 4:32:52 PM,Analyst Ratings For Capital One Financial,Benzinga,/news/stocks/analyst-ratings-for-capital-one-financial-1030597755,positive,0.9179872870445251
316,7/13/2021 12:25:00 AM,Deutsche Bank National Trust Company -- Moody's takes rating actions on 16 US banks following update to Banks methodology,Moodys,/news/bonds/deutsche-bank-national-trust-company-moody-s-takes-rating-actions-on-16-us-banks-following-update-to-banks-methodology-1030598900,positive,0.922366738319397
317,7/15/2021 2:56:48 PM,Don't we already have digital currency? What's all the hype about CBDCs?,Seeking Alpha,https://seekingalpha.com/news/3715600-dont-we-already-have-digital-currency-whats-all-the-hype-about-cbdcs?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9140236973762512
318,7/20/2021 3:01:32 PM,Capital One Financial earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/capital_one_financial-quarter-earnings-preview-q2-1030625335,positive,0.8882701396942139
319,7/21/2021 9:35:07 PM,Notable earnings after Thursday's close,Seeking Alpha,https://seekingalpha.com/news/3717423-notable-earnings-after-thursdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8900269269943237
320,7/21/2021 9:35:30 PM,Capital One Financial Q2 2021 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3717575-capital-one-financial-q2-2021-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.7614270448684692
321,7/22/2021 9:04:50 PM,Capital One card charge-off rate improves 11 basis points in June,Seeking Alpha,https://seekingalpha.com/news/3718364-capital-one-card-charge-off-rate-improves-11-basis-points-in-june?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8630411624908447
322,7/22/2021 10:17:46 PM,Capital One Financial Corp. Q2 adjusted earnings of $7.71 per share,RTTNews,/news/stocks/capital-one-financial-corp-q2-adjusted-earnings-of-7-71-per-share-1030636833,positive,0.8513503670692444
323,7/22/2021 10:19:46 PM,Capital One Financial Corp. Q2 adjusted earnings Beat Estimates,RTTNews,/news/stocks/capital-one-financial-corp-q2-adjusted-earnings-beat-estimates-1030636831,negative,0.8027990460395813
324,7/28/2021 6:46:00 PM,Capital One Announces Quarterly Dividend,PR Newswire,/news/stocks/capital-one-announces-quarterly-dividend-1030657775,positive,0.7023295164108276
325,7/29/2021 10:16:00 PM,Capital One Announces Full Redemption of Its Series E Preferred Stock,PR Newswire,/news/stocks/capital-one-announces-full-redemption-of-its-series-e-preferred-stock-1030664350,positive,0.866133987903595
326,8/4/2021 12:24:31 PM,Square Stock Gets Goosed as Markets React To Its Afterpay Acquisition,InvestorPlace,/news/stocks/sq-stock-gets-goosed-as-markets-react-to-its-afterpay-acquisition-1030689171,neutral,0.9107560515403748
327,8/12/2021 2:30:10 PM,Amazon to impose surcharge on Visa card transactions in Singapore,Seeking Alpha,https://seekingalpha.com/news/3729690-amazon-to-impose-surcharge-on-visa-card-transactions-in-singapore?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.8990030288696289
328,8/13/2021 1:50:34 PM,"7 A-Rated, Large-Cap Stocks You Want in Your Portfolio",InvestorPlace,/news/stocks/7-a-rated-large-cap-stocks-you-want-in-your-portfolio-1030729458,positive,0.9239916801452637
329,8/17/2021 3:00:00 PM,Capital One Launches Flagship Student Rewards Credit Cards,PR Newswire,/news/stocks/capital-one-launches-flagship-student-rewards-credit-cards-1030738501,positive,0.8296641111373901
330,8/17/2021 8:18:10 PM,"Credit card metrics strengthen in July helped by household finances, fiscal support",Seeking Alpha,https://seekingalpha.com/news/3731001-credit-card-metrics?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.95259028673172
331,8/30/2021 12:22:55 PM,"A Peek Into The Markets: US Stock Futures Edge Higher After S&P 500, Nasdaq Hit Record Highs",Benzinga,/news/stocks/a-peek-into-the-markets-us-stock-futures-edge-higher-after-s-p-500-nasdaq-hit-record-highs-1030766402,negative,0.9193388223648071
332,8/31/2021 6:40:56 PM,What 9 Analyst Ratings Have To Say About Capital One Financial,Benzinga,/news/stocks/what-9-analyst-ratings-have-to-say-about-capital-one-financial-1030770778,positive,0.9382133483886719
333,9/3/2021 12:56:02 PM,Capital One CEO Fined For Violating Laws Regarding Stock Acquisition ,RTTNews,/news/stocks/capital-one-ceo-fined-for-violating-laws-regarding-stock-acquisition-1030779368,neutral,0.9177312850952148
334,9/8/2021 3:00:00 PM,7 of the Best Large-Cap Stocks to Buy Now,InvestorPlace,/news/stocks/7-of-the-best-large-cap-stocks-to-buy-now-2-1030787652,positive,0.659598708152771
335,9/23/2021 1:28:10 PM,"Buy Now, Pay Later users aren't forsaking credit cards, TransUnion study says",Seeking Alpha,https://seekingalpha.com/news/3743485-buy-now-pay-later-users-arent-forsaking-credit-cards-transunion-study-says?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9036595225334167
336,9/23/2021 10:55:00 PM,Capital One Financial Corporation to Webcast Conference Call on Third Quarter 2021 Earnings,PR Newswire,/news/stocks/capital-one-financial-corporation-to-webcast-conference-call-on-third-quarter-2021-earnings-1030820381,positive,0.9449628591537476
337,10/5/2021 4:32:40 PM,Visa drafts plan to reduce some fees that banks pay to Apple - WSJ,Seeking Alpha,https://seekingalpha.com/news/3749097-visa-drafts-plan-to-reduce-some-fees-that-banks-pay-to-apple-wsj?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.6139969229698181
338,10/13/2021 5:52:25 PM,"AmEx, other card names slump after JPMorgan boosts card marketing expenses",Seeking Alpha,https://seekingalpha.com/news/3752528-amex-other-card-names-slump-after-jpmorgan-boosts-card-marketing-expenses?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9632800817489624
339,10/13/2021 6:15:50 PM,What 7 Analyst Ratings Have To Say About Capital One Financial,Benzinga,/news/stocks/what-7-analyst-ratings-have-to-say-about-capital-one-financial-1030863839,positive,0.9381235837936401
340,10/18/2021 10:30:00 PM,Capital One Announces Full Redemption of Depositary Shares Representing Interests in Its Series G and Series H Preferred Stock,PR Newswire,/news/stocks/capital-one-announces-full-redemption-of-depositary-shares-representing-interests-in-its-series-g-and-series-h-preferred-stock-1030874924,positive,0.8804032206535339
341,10/19/2021 6:33:57 PM,S&P/Experian Consumer Credit Default Indices indicate stability in September composite rate,Seeking Alpha,https://seekingalpha.com/news/3755127-spexperian-consumer-credit-default-indices-indicate-stability-in-september-composite-rate?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.6876341700553894
342,10/24/2021 3:01:33 PM,Here's what to expect from Capital One Financial's earnings,Markets Insider Automation,/news/stocks/capital_one_financial-q3-quarterly-earnings-preview-1030891701,positive,0.9417784214019775
343,10/25/2021 9:35:33 PM,Notable earnings after Tuesday's close,Seeking Alpha,https://seekingalpha.com/news/3757516-notable-earnings-after-tuesdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8953564763069153
344,10/26/2021 9:02:42 PM,"Capital One Q3 earnings, revenue rise, reflecting loan growth",Seeking Alpha,https://seekingalpha.com/news/3758582-capital-one-q3-earnings-revenue-rise-reflecting-loan-growth?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9366674423217773
345,10/26/2021 9:14:16 PM,Capital One credit card net charge-offs improve in September,Seeking Alpha,https://seekingalpha.com/news/3758592-capital-one-credit-card-net-charge-offs-improve-in-september?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.944377601146698
346,10/26/2021 10:05:00 PM,"Capital One Reports Third Quarter 2021 Net Income of $3.1 billion, or $6.78 per share",PR Newswire,/news/stocks/capital-one-reports-third-quarter-2021-net-income-of-3-1-billion-or-6-78-per-share-1030901499,positive,0.8795993328094482
347,10/26/2021 10:15:16 PM,Capital One Financial Corp. Q3 adjusted earnings Beat Estimates,RTTNews,/news/stocks/capital-one-financial-corp-q3-adjusted-earnings-beat-estimates-1030901503,negative,0.8086540699005127
348,10/27/2021 5:10:13 PM,"Ashford Hospitality Trust leads financial gainers, LendingClub among losers",Seeking Alpha,https://seekingalpha.com/news/3759175-ashford-hospitality-trust-leads-financial-gainers-lendingclub-among-losers?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.6273064613342285
349,10/27/2021 5:11:44 PM,"Visa's disappointing outlook weighs on rival Mastercard, credit card stocks",Seeking Alpha,https://seekingalpha.com/news/3759177-visas-disappointing-outlook-weighs-on-rival-mastercard-credit-card-stocks?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9708991050720215
350,10/27/2021 6:30:50 PM,What 6 Analyst Ratings Have To Say About Capital One Financial,Benzinga,/news/stocks/what-6-analyst-ratings-have-to-say-about-capital-one-financial-1030906293,positive,0.9404898285865784
